Year,date,chatGPT,Generative AI,GPT-4,Artificial Intelligence,isPartial,Country Name,Country Code,Indicator Name,Internet Usage (%)
2023,2023-09-13 12:00:00,36.0,0.0,0.0,1.0,0.0,Sweden,SWE,Individuals using the Internet (% of population),95.7033
2023,2023-09-13 12:00:00,36.0,0.0,0.0,1.0,0.0,Eswatini,SWZ,Individuals using the Internet (% of population),
2023,2023-09-13 12:00:00,36.0,0.0,0.0,1.0,0.0,Sint Maarten (Dutch part),SXM,Individuals using the Internet (% of population),
2023,2023-09-13 12:00:00,36.0,0.0,0.0,1.0,0.0,Seychelles,SYC,Individuals using the Internet (% of population),
2023,2023-09-13 12:00:00,36.0,0.0,0.0,1.0,0.0,Syrian Arab Republic,SYR,Individuals using the Internet (% of population),
2023,2023-09-13 12:00:00,36.0,0.0,0.0,1.0,0.0,Turks and Caicos Islands,TCA,Individuals using the Internet (% of population),
2023,2023-09-13 12:00:00,36.0,0.0,0.0,1.0,0.0,Chad,TCD,Individuals using the Internet (% of population),
2023,2023-09-13 12:00:00,36.0,0.0,0.0,1.0,0.0,East Asia & Pacific (IDA & IBRD countries),TEA,Individuals using the Internet (% of population),78.3
2023,2023-09-13 12:00:00,36.0,0.0,0.0,1.0,0.0,Europe & Central Asia (IDA & IBRD countries),TEC,Individuals using the Internet (% of population),88.2
2023,2023-09-13 12:00:00,36.0,0.0,0.0,1.0,0.0,Togo,TGO,Individuals using the Internet (% of population),
2023,2023-09-13 12:00:00,36.0,0.0,0.0,1.0,0.0,Thailand,THA,Individuals using the Internet (% of population),89.5352
2023,2023-09-13 12:00:00,36.0,0.0,0.0,1.0,0.0,Tajikistan,TJK,Individuals using the Internet (% of population),
2023,2023-09-13 12:00:00,36.0,0.0,0.0,1.0,0.0,Turkmenistan,TKM,Individuals using the Internet (% of population),
2023,2023-09-13 12:00:00,36.0,0.0,0.0,1.0,0.0,Latin America & the Caribbean (IDA & IBRD countries),TLA,Individuals using the Internet (% of population),81.1
2023,2023-09-13 12:00:00,36.0,0.0,0.0,1.0,0.0,Timor-Leste,TLS,Individuals using the Internet (% of population),
2023,2023-09-13 12:00:00,36.0,0.0,0.0,1.0,0.0,Middle East & North Africa (IDA & IBRD countries),TMN,Individuals using the Internet (% of population),74.0
2023,2023-09-13 12:00:00,36.0,0.0,0.0,1.0,0.0,Tonga,TON,Individuals using the Internet (% of population),
2023,2023-09-13 12:00:00,36.0,0.0,0.0,1.0,0.0,South Asia (IDA & IBRD),TSA,Individuals using the Internet (% of population),
2023,2023-09-13 12:00:00,36.0,0.0,0.0,1.0,0.0,Sub-Saharan Africa (IDA & IBRD countries),TSS,Individuals using the Internet (% of population),36.7
2023,2023-09-13 12:00:00,36.0,0.0,0.0,1.0,0.0,Trinidad and Tobago,TTO,Individuals using the Internet (% of population),
2023,2023-09-13 12:00:00,36.0,0.0,0.0,1.0,0.0,Tunisia,TUN,Individuals using the Internet (% of population),
2023,2023-09-13 12:00:00,36.0,0.0,0.0,1.0,0.0,Turkiye,TUR,Individuals using the Internet (% of population),85.9607
2023,2023-09-13 12:00:00,36.0,0.0,0.0,1.0,0.0,Tuvalu,TUV,Individuals using the Internet (% of population),
2023,2023-09-13 12:00:00,36.0,0.0,0.0,1.0,0.0,Tanzania,TZA,Individuals using the Internet (% of population),
2023,2023-09-13 12:00:00,36.0,0.0,0.0,1.0,0.0,Uganda,UGA,Individuals using the Internet (% of population),
2023,2023-09-13 12:00:00,36.0,0.0,0.0,1.0,0.0,Ukraine,UKR,Individuals using the Internet (% of population),
2023,2023-09-13 12:00:00,36.0,0.0,0.0,1.0,0.0,Upper middle income,UMC,Individuals using the Internet (% of population),80.0
2023,2023-09-13 12:00:00,36.0,0.0,0.0,1.0,0.0,Uruguay,URY,Individuals using the Internet (% of population),
2023,2023-09-13 12:00:00,36.0,0.0,0.0,1.0,0.0,United States,USA,Individuals using the Internet (% of population),
2023,2023-09-13 12:00:00,36.0,0.0,0.0,1.0,0.0,Uzbekistan,UZB,Individuals using the Internet (% of population),89.0136
2023,2023-09-13 12:00:00,36.0,0.0,0.0,1.0,0.0,St. Vincent and the Grenadines,VCT,Individuals using the Internet (% of population),
2023,2023-09-13 12:00:00,36.0,0.0,0.0,1.0,0.0,"Venezuela, RB",VEN,Individuals using the Internet (% of population),
2023,2023-09-13 12:00:00,36.0,0.0,0.0,1.0,0.0,British Virgin Islands,VGB,Individuals using the Internet (% of population),
2023,2023-09-13 12:00:00,36.0,0.0,0.0,1.0,0.0,Virgin Islands (U.S.),VIR,Individuals using the Internet (% of population),
2023,2023-09-13 12:00:00,36.0,0.0,0.0,1.0,0.0,Viet Nam,VNM,Individuals using the Internet (% of population),78.08
2023,2023-09-13 12:00:00,36.0,0.0,0.0,1.0,0.0,Vanuatu,VUT,Individuals using the Internet (% of population),
2023,2023-09-13 12:00:00,36.0,0.0,0.0,1.0,0.0,World,WLD,Individuals using the Internet (% of population),67.4
2023,2023-09-13 12:00:00,36.0,0.0,0.0,1.0,0.0,Samoa,WSM,Individuals using the Internet (% of population),
2023,2023-09-13 12:00:00,36.0,0.0,0.0,1.0,0.0,Kosovo,XKX,Individuals using the Internet (% of population),
2023,2023-09-13 12:00:00,36.0,0.0,0.0,1.0,0.0,"Yemen, Rep.",YEM,Individuals using the Internet (% of population),
2023,2023-09-13 12:00:00,36.0,0.0,0.0,1.0,0.0,South Africa,ZAF,Individuals using the Internet (% of population),
2023,2023-09-13 12:00:00,36.0,0.0,0.0,1.0,0.0,Zambia,ZMB,Individuals using the Internet (% of population),
2023,2023-09-13 12:00:00,36.0,0.0,0.0,1.0,0.0,Zimbabwe,ZWE,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Aruba,ABW,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Africa Eastern and Southern,AFE,Individuals using the Internet (% of population),34.9
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Afghanistan,AFG,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Africa Western and Central,AFW,Individuals using the Internet (% of population),39.4
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Angola,AGO,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Albania,ALB,Individuals using the Internet (% of population),83.1356
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Andorra,AND,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Arab World,ARB,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,United Arab Emirates,ARE,Individuals using the Internet (% of population),100.0
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Argentina,ARG,Individuals using the Internet (% of population),89.229
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Armenia,ARM,Individuals using the Internet (% of populatio3n),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,American Samoa,ASM,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Antigua and Barbuda,ATG,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Australia,AUS,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Austria,AUT,Individuals using the Internet (% of population),95.3347
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Azerbaijan,AZE,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Burundi,BDI,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Belgium,BEL,Individuals using the Internet (% of population),94.6263
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Benin,BEN,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Burkina Faso,BFA,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Bangladesh,BGD,Individuals using the Internet (% of population),44.5027
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Bulgaria,BGR,Individuals using the Internet (% of population),80.3896
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Bahrain,BHR,Individuals using the Internet (% of population),100.0
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,"Bahamas, The",BHS,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Bosnia and Herzegovina,BIH,Individuals using the Internet (% of population),83.3772
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Belarus,BLR,Individuals using the Internet (% of population),91.5125
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Belize,BLZ,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Bermuda,BMU,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Bolivia,BOL,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Brazil,BRA,Individuals using the Internet (% of population),84.1506
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Barbados,BRB,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Brunei Darussalam,BRN,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Bhutan,BTN,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Botswana,BWA,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Central African Republic,CAF,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Canada,CAN,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Central Europe and the Baltics,CEB,Individuals using the Internet (% of population),87.2227451727541
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Switzerland,CHE,Individuals using the Internet (% of population),97.3444
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Channel Islands,CHI,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Chile,CHL,Individuals using the Internet (% of population),94.1192
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,China,CHN,Individuals using the Internet (% of population),77.4827
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Cote d'Ivoire,CIV,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Cameroon,CMR,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,"Congo, Dem. Rep.",COD,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,"Congo, Rep.",COG,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Colombia,COL,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Comoros,COM,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Cabo Verde,CPV,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Costa Rica,CRI,Individuals using the Internet (% of population),85.127
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Caribbean small states,CSS,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Cuba,CUB,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Curacao,CUW,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Cayman Islands,CYM,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Cyprus,CYP,Individuals using the Internet (% of population),91.2212
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Czechia,CZE,Individuals using the Internet (% of population),85.9941
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Germany,DEU,Individuals using the Internet (% of population),92.4764
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Djibouti,DJI,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Dominica,DMA,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Denmark,DNK,Individuals using the Internet (% of population),98.7756
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Dominican Republic,DOM,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Algeria,DZA,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,East Asia & Pacific (excluding high income),EAP,Individuals using the Internet (% of population),77.1200765331796
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Early-demographic dividend,EAR,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,East Asia & Pacific,EAS,Individuals using the Internet (% of population),79.0
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Europe & Central Asia (excluding high income),ECA,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Europe & Central Asia,ECS,Individuals using the Internet (% of population),90.1
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Ecuador,ECU,Individuals using the Internet (% of population),72.6943
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,"Egypt, Arab Rep.",EGY,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Euro area,EMU,Individuals using the Internet (% of population),90.6103785138956
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Eritrea,ERI,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Spain,ESP,Individuals using the Internet (% of population),95.4456
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Estonia,EST,Individuals using the Internet (% of population),93.1834
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Ethiopia,ETH,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,European Union,EUU,Individuals using the Internet (% of population),90.1646092495094
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Fragile and conflict affected situations,FCS,Individuals using the Internet (% of population),39.3
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Finland,FIN,Individuals using the Internet (% of population),93.5139
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Fiji,FJI,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,France,FRA,Individuals using the Internet (% of population),86.8364
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Faroe Islands,FRO,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,"Micronesia, Fed. Sts.",FSM,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Gabon,GAB,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,United Kingdom,GBR,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Georgia,GEO,Individuals using the Internet (% of population),81.8842
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Ghana,GHA,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Gibraltar,GIB,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Guinea,GIN,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,"Gambia, The",GMB,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Guinea-Bissau,GNB,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Equatorial Guinea,GNQ,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Greece,GRC,Individuals using the Internet (% of population),85.0102
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Grenada,GRD,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Greenland,GRL,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Guatemala,GTM,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Guam,GUM,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Guyana,GUY,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,High income,HIC,Individuals using the Internet (% of population),93.1
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,"Hong Kong SAR, China",HKG,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Honduras,HND,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Heavily indebted poor countries (HIPC),HPC,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Croatia,HRV,Individuals using the Internet (% of population),83.2412
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Haiti,HTI,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Hungary,HUN,Individuals using the Internet (% of population),91.4501
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,IBRD only,IBD,Individuals using the Internet (% of population),72.2
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,IDA & IBRD total,IBT,Individuals using the Internet (% of population),63.1
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,IDA total,IDA,Individuals using the Internet (% of population),39.1
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,IDA blend,IDB,Individuals using the Internet (% of population),41.5
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Indonesia,IDN,Individuals using the Internet (% of population),69.2084
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,IDA only,IDX,Individuals using the Internet (% of population),38.0
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Isle of Man,IMN,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,India,IND,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Not classified,INX,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Ireland,IRL,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,"Iran, Islamic Rep.",IRN,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Iraq,IRQ,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Iceland,ISL,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Israel,ISR,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Italy,ITA,Individuals using the Internet (% of population),87.0278
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Jamaica,JAM,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Jordan,JOR,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Japan,JPN,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Kazakhstan,KAZ,Individuals using the Internet (% of population),92.8785
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Kenya,KEN,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Kyrgyz Republic,KGZ,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Cambodia,KHM,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Kiribati,KIR,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,St. Kitts and Nevis,KNA,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,"Korea, Rep.",KOR,Individuals using the Internet (% of population),97.416
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Kuwait,KWT,Individuals using the Internet (% of population),99.7473
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Latin America & Caribbean (excluding high income),LAC,Individuals using the Internet (% of population),83.1964867379037
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Lao PDR,LAO,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Lebanon,LBN,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Liberia,LBR,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Libya,LBY,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,St. Lucia,LCA,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Latin America & Caribbean,LCN,Individuals using the Internet (% of population),81.0
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Least developed countries: UN classification,LDC,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Low income,LIC,Individuals using the Internet (% of population),27.1
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Liechtenstein,LIE,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Sri Lanka,LKA,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Lower middle income,LMC,Individuals using the Internet (% of population),53.4
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Low & middle income,LMY,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Lesotho,LSO,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Late-demographic dividend,LTE,Individuals using the Internet (% of population),80.8026543821768
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Lithuania,LTU,Individuals using the Internet (% of population),88.5029
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Luxembourg,LUX,Individuals using the Internet (% of population),99.3479
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Latvia,LVA,Individuals using the Internet (% of population),92.1879
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,"Macao SAR, China",MAC,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,St. Martin (French part),MAF,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Morocco,MAR,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Monaco,MCO,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Moldova,MDA,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Madagascar,MDG,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Maldives,MDV,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Middle East & North Africa,MEA,Individuals using the Internet (% of population),77.7
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Mexico,MEX,Individuals using the Internet (% of population),81.1832
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Marshall Islands,MHL,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Middle income,MIC,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,North Macedonia,MKD,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Mali,MLI,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Malta,MLT,Individuals using the Internet (% of population),91.9155
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Myanmar,MMR,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Middle East & North Africa (excluding high income),MNA,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Montenegro,MNE,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Mongolia,MNG,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Northern Mariana Islands,MNP,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Mozambique,MOZ,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Mauritania,MRT,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Mauritius,MUS,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Malawi,MWI,Individuals using the Internet (% of population),18.0
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Malaysia,MYS,Individuals using the Internet (% of population),97.6927
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,North America,NAC,Individuals using the Internet (% of population),97.3
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Namibia,NAM,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,New Caledonia,NCL,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Niger,NER,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Nigeria,NGA,Individuals using the Internet (% of population),
2023,2023-10-15 00:00:00,40.6,0.0,0.0,1.0,0.0,Nicaragua,NIC,Individuals using the Internet (% of population),
